image_path,label,domain,metadata_path
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0db2375d-d754-4e42-b921-43ca8869bdf7___YLCV_NREC 2342.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0c4e96da-6951-4706-9738-bc36bf5d0101___YLCV_GCREC 2150.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0ec4aaf3-ec45-476f-bb03-2e97421b8c5f___UF.GRC_YLCV_Lab 03212.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0f4764d2-a42c-4c17-8a9c-a38adb04a9a1___UF.GRC_YLCV_Lab 09615.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0c0df91e-e996-451f-96b0-e4a2106da06d___YLCV_NREC 2669.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0be8de3c-4851-46ec-86d9-65688d4aad7f___YLCV_NREC 2410.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0dfe0a59-8266-4ca7-b93b-f25b8c550cb6___YLCV_NREC 0170.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0efb26b8-d292-4a54-ac93-32e5abb09d82___UF.GRC_YLCV_Lab 02715.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0f0da02f-84af-4fba-a236-ee4be8a35884___UF.GRC_YLCV_Lab 03086.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0d63c167-dff7-4486-983f-c46183a1a210___YLCV_GCREC 2262.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0a5431ac-44ff-4507-a8aa-6eee46235015___UF.GRC_YLCV_Lab 03031.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0d27f2d1-65b1-4b6c-a5ee-fb8538f2ff46___YLCV_NREC 0073.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0b3778d6-b81e-43eb-9512-7e9067a9ca8f___UF.GRC_YLCV_Lab 08551.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0eac2833-5c90-4777-8e7d-b5c41785644b___UF.GRC_YLCV_Lab 09400.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0a5f0d25-53a0-47d4-b3fa-984ec3b2a2fb___YLCV_GCREC 5214.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0b117366-e274-4379-a660-d0affe75c975___UF.GRC_YLCV_Lab 02904.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0eafc3f5-7c78-4408-b129-69cf1dee659f___YLCV_NREC 2502.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0d95d4d3-9623-4c1a-a30d-9128a6d04b81___UF.GRC_YLCV_Lab 09449.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0a8aaafa-a978-49f5-9324-61fc4c766845___YLCV_GCREC 2694.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0c6d4620-cb78-4896-884d-b07cef71dfd3___YLCV_NREC 2640.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0fb17853-7286-4d25-84a2-9c991db63ae5___UF.GRC_YLCV_Lab 02745.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0e09d4f6-8101-4913-b543-1df3510793a0___YLCV_GCREC 2618.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0ae5c8c7-af28-42b4-a312-efd080f76c1a___YLCV_GCREC 5464.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0d16f917-9442-43a2-b7cf-9832c064777d___UF.GRC_YLCV_Lab 01738.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0b29fe6c-b8da-4a5e-b94a-79b0b42fd905___UF.GRC_YLCV_Lab 01813.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0ae828f5-e6e8-4100-b297-52f98dfc6109___UF.GRC_YLCV_Lab 01958.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0cb388f8-8a0b-444f-a44f-8f11b611415f___YLCV_NREC 0098.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0c546c5e-f03f-4012-91cb-f036b2dae385___UF.GRC_YLCV_Lab 01783.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0c8d8784-1442-45e6-b7b9-0d9659015bfa___YLCV_NREC 0228.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0bca3405-5d24-4780-a96c-6c51d91c2677___YLCV_NREC 2696.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0ea977a7-c7b3-429a-b7cf-a9656070c0a7___UF.GRC_YLCV_Lab 02249.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0cadd488-b8bd-4396-830d-c5bae89571e4___YLCV_NREC 0083.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0a17e781-b999-4a31-88a0-e914c4ba4a8a___UF.GRC_YLCV_Lab 02214.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0cdb1a93-1261-43ae-a67d-60352f783a56___YLCV_GCREC 5336.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0c4b231f-3230-448f-91f0-2c70a23fb3d6___UF.GRC_YLCV_Lab 09353.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0b115553-d92b-4ecc-a58f-0733b6e57e1f___YLCV_GCREC 5162.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0a1e2ed0-619c-43da-8c47-f8000a252954___UF.GRC_YLCV_Lab 03060.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0b4f1295-fb19-4541-afa5-271800914460___UF.GRC_YLCV_Lab 03030.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0d296f78-4aa3-44d1-ac45-eee4cd20743a___UF.GRC_YLCV_Lab 09404.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0ca720d9-bea9-4ae0-ae2c-11d58f58cd1c___YLCV_NREC 2931.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0a14b65b-2e45-4bed-be45-c482a40a4f7c___UF.GRC_YLCV_Lab 02090.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0c1943b0-e26d-451b-921f-b1127fa9c56d___UF.GRC_YLCV_Lab 02523.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0f871667-c2f9-4c4c-b98d-9cb4bb2cc057___UF.GRC_YLCV_Lab 02434.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0ef5dfde-771e-45cc-b0b1-38f1bc72547c___UF.GRC_YLCV_Lab 03247.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/00b814ee-cfa9-489a-bed3-c1f927bef05a___YLCV_NREC 0220.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0ae9ff61-7285-4683-897e-a9703ead6307___YLCV_NREC 2199.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0adad6ca-4983-4c80-b19f-6be9d47400ea___YLCV_GCREC 5341.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0c72b9ff-059c-4169-879e-dd7f7ad46a7c___YLCV_GCREC 2303.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0b78b271-70eb-478c-b6b5-c271a2dfd3e2___UF.GRC_YLCV_Lab 01380.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0e4e83c1-3664-4754-956e-5250f49980c2___UF.GRC_YLCV_Lab 02976.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0d18695b-030f-4bf4-9153-40759c2a6110___YLCV_GCREC 2242.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/00e8f0db-abfd-4991-b51f-b87ab7e24612___YLCV_GCREC 2519.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0f934304-9bca-4c2e-a198-ab667b8e7687___YLCV_GCREC 2683.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0c7b6caf-1be3-4061-87a0-28946c7aa3d2___YLCV_GCREC 2731.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0e05041e-0302-4a10-ab94-73b92e360540___YLCV_GCREC 2538.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0a59259c-71e7-4d92-a232-d9d04e924aac___UF.GRC_YLCV_Lab 01709.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0a9560c4-1430-4514-93c4-7036f6fee43d___UF.GRC_YLCV_Lab 01280.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0a1d1def-462c-46d3-90e6-2a11fcb45a21___UF.GRC_YLCV_Lab 01675.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0c88eee3-dc38-42ff-b834-a406d3275208___UF.GRC_YLCV_Lab 01762.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0a25c782-93a7-4a08-ace0-0ec025cba908___UF.GRC_YLCV_Lab 01945.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0dbf9fad-ad17-4dcf-90cf-b5e3fa26e3a5___UF.GRC_YLCV_Lab 08583.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0d55ad70-9d84-46ef-a515-1291d27997ac___YLCV_GCREC 5242.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/00b41556-fe22-41fb-93aa-76b0c45d923a___UF.GRC_YLCV_Lab 02644.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0a7f1993-85ae-4ba4-865b-df96bb0b52b4___YLCV_NREC 2416.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0f61a675-b540-49d3-9ef4-86a73228dcc8___UF.GRC_YLCV_Lab 09337.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0e70ed92-83e0-42ee-bb0e-24a2063db86f___UF.GRC_YLCV_Lab 01659.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0b1dcb63-9519-4b34-af8f-cd2292c86df5___YLCV_GCREC 5294.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0e154a66-40e6-4215-9200-853b3752635b___YLCV_GCREC 2133.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0b496439-e920-4d79-97dd-cfbbd491b895___UF.GRC_YLCV_Lab 01276.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0ee45ebe-5685-40d8-962c-e9f83b6af513___YLCV_NREC 2034.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0ab15cde-93e5-41ff-8fd5-db09c6829d72___YLCV_GCREC 2293.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0a3d19ca-a126-4ea3-83e3-0abb0e9b02e3___YLCV_GCREC 2449.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0bfc96b3-56ba-4ba4-804a-fc2ba59e0c6a___UF.GRC_YLCV_Lab 03202.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0aa5f107-5a75-4679-a316-634a840660fe___YLCV_NREC 2657.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0ec33982-87fc-49c4-a61e-5459a2497045___UF.GRC_YLCV_Lab 01749.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0d84c5c2-beed-4122-898f-db2ca354de95___YLCV_GCREC 1914.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/00a538f3-8421-43ab-9e6f-758d36180dd3___YLCV_NREC 2667.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0a972298-84e7-47b4-9968-a77369063b02___YLCV_GCREC 1977.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0b0791c1-7f59-4e84-a59c-ec2fb1934d00___YLCV_GCREC 2804.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0f40a5f1-6297-461f-833c-df6487d0b7ad___YLCV_GCREC 2062.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0e1fda76-d958-490f-9fcb-21e86c99dbe6___UF.GRC_YLCV_Lab 02200.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0a22fcaa-634d-4711-b2a8-777063377543___UF.GRC_YLCV_Lab 03238.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0c9f5882-6af4-4472-8504-0987cdb4048a___UF.GRC_YLCV_Lab 01610.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0af20242-8776-44c3-80fd-32dedaa1609f___UF.GRC_YLCV_Lab 02985.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0b33ec9a-3f2e-4fee-b663-472c143e3951___YLCV_GCREC 2631.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0efaf7db-e814-4528-bfd9-eeda31d69d13___UF.GRC_YLCV_Lab 02888.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0d4ba6a2-e8a6-49b0-8f94-ab63ab5c5d3c___YLCV_NREC 2030.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
diseases/plant/tomato_tomato_yellowleaf_curl_virus/images/0a9ce4eb-961b-4f11-a06f-2946cfd0d562___UF.GRC_YLCV_Lab 02233.JPG,tomato_tomato_yellowleaf_curl_virus,plant,diseases/plant/tomato_tomato_yellowleaf_curl_virus/info.json
